	iv	http://dbpedia.org/ontology/spouse	frederick iv of denmark	3	frederick <adj> of denmark	NNP NNP IN NNP	NNP <adj> IN NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.0033472372418765126	1.544878727019929E-4	1.544878727019929E-4	iv	0.08695652173913049	0	0	2	0.15886175218462917
	i	http://dbpedia.org/ontology/spouse	ottokar i of bohemia	2	ottokar <adj> of bohem<adj>a	NNP NNP IN NNP	JJ <adj> IN NNP <adj> DT	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.012307533858592101	1.0299191513466193E-4	1.0299191513466193E-4	i	0.050000000000000044	0	0	2	0.15886175218462917
	pilar	http://dbpedia.org/ontology/spouse	pilar nores de garcía	1	<adj> nores de garcía	NNP NNP IN NNP	<adj> NNP IN NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	1.0299191513466193E-4	5.1495957567330964E-5	5.1495957567330964E-5	lar	0.23809523809523814	1	0	1	0.15886175218462917
	august	http://dbpedia.org/ontology/spouse	prince august leopold of saxe-coburg-kohary	1	prince <adj> leopold of saxe-coburg-kohary	NNP NNP NNP IN JJ	NNP <adj> NNP IN JJ	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	9.269272362119574E-4	5.1495957567330964E-5	5.1495957567330964E-5	ust	0.13953488372093026	0	0	2	0.15886175218462917
	marcel	http://dbpedia.org/ontology/spouse	marcel pauker	1	<adj> pauker	NNP NNP	<adj> NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	2.574797878366548E-4	5.1495957567330964E-5	5.1495957567330964E-5	cel	0.46153846153846156	1	0	1	0.15886175218462917
	iii	http://dbpedia.org/ontology/spouse	sweyn iii of denmark	1	sweyn <adj> of denmark	NNP NNP IN NNP	NN <adj> IN NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.006282506823214378	5.1495957567330964E-5	5.1495957567330964E-5	iii	0.15000000000000002	0	0	2	0.15886175218462917
	norwegian	http://dbpedia.org/ontology/spouse	list of norwegian consorts	1	list of <adj> consorts	NN IN JJ NNS	NN IN <adj> NNS	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	5.1495957567330964E-5	5.1495957567330964E-5	5.1495957567330964E-5	ian	0.34615384615384615	0	0	3	0.15886175218462917
	east	http://dbpedia.org/ontology/spouse	edzard ii, count of east frisia	1	edzard ii, count of <adj> frisia	NNP NNP , NN IN NNP NNP	NNP NNP , NN IN <adj> NN	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	4.634636181059787E-4	5.1495957567330964E-5	5.1495957567330964E-5	ast	0.12903225806451613	0	0	5	0.15886175218462917
	green	http://dbpedia.org/ontology/spouse	seth green	1	seth <adj>	NNP NNP	NNP <adj>	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	8.239353210772954E-4	5.1495957567330964E-5	5.1495957567330964E-5	een	0.5	0	1	2	0.15886175218462917
	grey	http://dbpedia.org/ontology/spouse	jennifer grey	1	jennifer <adj>	NNP NNP	NNP <adj>	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	5.149595756733096E-4	5.1495957567330964E-5	5.1495957567330964E-5	rey	0.3076923076923077	0	1	2	0.15886175218462917
	3rd	http://dbpedia.org/ontology/spouse	richard of york, 3rd duke of york	1	richard of york, <adj> duke of york	NNP IN NNP , JJ NN IN NNP	NNP IN NNP , <adj> NNP IN NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.0019568463875585767	5.1495957567330964E-5	5.1495957567330964E-5	3rd	0.09090909090909094	0	0	4	0.15886175218462917
	blythe	http://dbpedia.org/ontology/spouse	blythe danner	1	<adj> danner	NNP NNP	<adj> NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	5.1495957567330964E-5	5.1495957567330964E-5	5.1495957567330964E-5	the	0.46153846153846156	1	0	1	0.15886175218462917
	brown	http://dbpedia.org/ontology/spouse	joyce f. brown	1	joyce f. <adj>	NNP NNP NNP	NNP NNP <adj>	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	9.784231937792884E-4	5.1495957567330964E-5	5.1495957567330964E-5	own	0.3571428571428571	0	1	3	0.15886175218462917
	bernardine	http://dbpedia.org/ontology/spouse	bernardine dohrn	1	<adj> dohrn	NNP NNP	<adj> NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	1.0299191513466193E-4	5.1495957567330964E-5	5.1495957567330964E-5	ine	0.625	1	0	1	0.15886175218462917
	wilhelmine	http://dbpedia.org/ontology/spouse	magdalena wilhelmine of württemberg	1	magdalena <adj> of württemberg	NNP NNP IN NNP	NNP <adj> IN NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	6.694474483753026E-4	5.1495957567330964E-5	5.1495957567330964E-5	ine	0.2857142857142857	0	0	2	0.15886175218462917
	palatine	http://dbpedia.org/ontology/spouse	louis iii, elector palatine	2	louis iii, elector <adj>	NNP NNP , NNP NNP	NNP NNP , NNP <adj>	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.0038107008599824912	1.0299191513466193E-4	1.0299191513466193E-4	ine	0.2962962962962963	0	1	4	0.15886175218462917
	iii	http://dbpedia.org/ontology/spouse	aga khan iii	1	aga khan <adj>	NNP NNP NNP	NNP NNP <adj>	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.006282506823214378	5.1495957567330964E-5	5.1495957567330964E-5	iii	0.25	0	1	3	0.15886175218462917
	ii	http://dbpedia.org/ontology/spouse	alexander ii of russia	1	alexander <adj> of russia	NNP NNP IN NNP	NNP <adj> IN NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.012101550028322777	5.1495957567330964E-5	5.1495957567330964E-5	ii	0.09090909090909094	0	0	2	0.15886175218462917
	ii	http://dbpedia.org/ontology/spouse	charles ii of england	1	charles <adj> of england	NNP NNP IN NNP	NNP <adj> IN NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.012101550028322777	5.1495957567330964E-5	5.1495957567330964E-5	ii	0.09523809523809523	0	0	2	0.15886175218462917
	i	http://dbpedia.org/ontology/spouse	francis i of france	2	franc<adj>s <adj> of france	NNP NNP IN NNP	NN <adj> NNS <adj> IN NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.012307533858592101	1.0299191513466193E-4	1.0299191513466193E-4	i	0.052631578947368474	0	0	2	0.15886175218462917
	i	http://dbpedia.org/ontology/spouse	gustav i of sweden	3	gustav <adj> of sweden	NNP NNP IN NNP	NNP <adj> IN NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.012307533858592101	1.544878727019929E-4	1.544878727019929E-4	i	0.05555555555555558	0	0	2	0.15886175218462917
	v	http://dbpedia.org/ontology/spouse	henry v of england	1	henry <adj> of england	NNP NNP IN NNP	NNP <adj> IN NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.0020083423451259077	5.1495957567330964E-5	5.1495957567330964E-5	v	0.05555555555555558	0	0	2	0.15886175218462917
	viii	http://dbpedia.org/ontology/spouse	charles viii of sweden	2	charles <adj> of sweden	NNP NNP IN NNP	NNP <adj> IN NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	9.784231937792884E-4	1.0299191513466193E-4	1.0299191513466193E-4	iii	0.18181818181818177	0	0	2	0.15886175218462917
	jean	http://dbpedia.org/ontology/spouse	jean boht	1	<adj> boht	NNP NNP	<adj> NN	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.0022658221329625626	5.1495957567330964E-5	5.1495957567330964E-5	ean	0.4444444444444444	1	0	1	0.15886175218462917
	tudor	http://dbpedia.org/ontology/spouse	owen tudor	1	owen <adj>	NNP NNP	NNP <adj>	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	2.0598383026932386E-4	5.1495957567330964E-5	5.1495957567330964E-5	dor	0.5	0	1	2	0.15886175218462917
	i	http://dbpedia.org/ontology/spouse	henry i of navarre	1	henry <adj> of navarre	NNP CD IN NNP	NNP <adj> IN NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.012307533858592101	5.1495957567330964E-5	5.1495957567330964E-5	i	0.05555555555555558	0	0	2	0.15886175218462917
	xi	http://dbpedia.org/ontology/spouse	eric xi of sweden	1	eric <adj> of sweden	NNP NN IN NNP	NNP <adj> IN NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	5.664555332406407E-4	5.1495957567330964E-5	5.1495957567330964E-5	xi	0.11764705882352944	0	0	2	0.15886175218462917
	hazel	http://dbpedia.org/ontology/spouse	hazel hawke	1	<adj> hawke	NN NNP	<adj> NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	2.574797878366548E-4	5.1495957567330964E-5	5.1495957567330964E-5	zel	0.4545454545454546	1	0	1	0.15886175218462917
	palatine	http://dbpedia.org/ontology/spouse	christian iii, count palatine of zweibrücken	1	christian iii, count <adj> of zweibrücken	NNP NNP , NN NN IN NN	NNP NNP , NN <adj> IN NN	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.0038107008599824912	5.1495957567330964E-5	5.1495957567330964E-5	ine	0.18181818181818177	0	0	4	0.15886175218462917
	i	http://dbpedia.org/ontology/spouse	eric i of denmark	1	er<adj>c <adj> of denmark	NNP NNP IN NNP	NN <adj> NN <adj> IN NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.012307533858592101	5.1495957567330964E-5	5.1495957567330964E-5	i	0.05882352941176472	0	0	2	0.15886175218462917
	dern	http://dbpedia.org/ontology/spouse	bruce dern	1	bruce <adj>	NNP NNP	NNP <adj>	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	5.1495957567330964E-5	5.1495957567330964E-5	5.1495957567330964E-5	ern	0.4	0	1	2	0.15886175218462917
	roy	http://dbpedia.org/ontology/spouse	roy rogers	1	<adj> rogers	NNP NNP	<adj> NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	8.754312786446264E-4	5.1495957567330964E-5	5.1495957567330964E-5	roy	0.30000000000000004	1	0	1	0.15886175218462917
	unready	http://dbpedia.org/ontology/spouse	æthelred the unready	2	æthelred the <adj>	VBN DT JJ	VBN DT <adj>	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	1.0299191513466193E-4	1.0299191513466193E-4	1.0299191513466193E-4	ady	0.35	0	1	3	0.15886175218462917
	ii	http://dbpedia.org/ontology/spouse	albert ii of germany	1	albert <adj> of germany	NNP NNP IN NNP	NNP <adj> IN NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.012101550028322777	5.1495957567330964E-5	5.1495957567330964E-5	ii	0.09999999999999998	0	0	2	0.15886175218462917
	great	http://dbpedia.org/ontology/spouse	alfred the great	1	alfred the <adj>	NNP DT NNP	NNP DT <adj>	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	8.239353210772954E-4	5.1495957567330964E-5	5.1495957567330964E-5	eat	0.3125	0	1	3	0.15886175218462917
	i	http://dbpedia.org/ontology/spouse	carol i of romania	1	carol <adj> of roman<adj>a	NNP NNP IN NNP	NNP <adj> IN NNP <adj> DT	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.012307533858592101	5.1495957567330964E-5	5.1495957567330964E-5	i	0.05555555555555558	0	0	2	0.15886175218462917
	i	http://dbpedia.org/ontology/spouse	christian i of denmark	1	chr<adj>st<adj>an <adj> of denmark	NNP NNP IN NNP	NN <adj> JJ <adj> DT <adj> IN NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.012307533858592101	5.1495957567330964E-5	5.1495957567330964E-5	i	0.045454545454545414	0	0	2	0.15886175218462917
	roman	http://dbpedia.org/ontology/spouse	frederick iii, holy roman emperor	1	frederick iii, holy <adj> emperor	NNP NNP , JJ JJ NN	NNP NNP , NNP <adj> NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.0026777897935012103	5.1495957567330964E-5	5.1495957567330964E-5	man	0.1515151515151515	0	0	4	0.15886175218462917
	6th	http://dbpedia.org/ontology/spouse	simon de montfort, 6th earl of leicester	1	simon de montfort, <adj> earl of leicester	NNP NNP NNP , JJ NNP IN NNP	NNP NNP NNP , <adj> NNP IN NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.00159637468458726	5.1495957567330964E-5	5.1495957567330964E-5	6th	0.07499999999999996	0	0	4	0.15886175218462917
	stone	http://dbpedia.org/ontology/spouse	lara stone	1	lara <adj>	NNP NNP	NNP <adj>	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	4.634636181059787E-4	5.1495957567330964E-5	5.1495957567330964E-5	one	0.5	0	1	2	0.15886175218462917
	no	http://dbpedia.org/ontology/spouse	tachibana no kachiko	1	tachibana <adj> kachiko	NNP DT NNP	NNP <adj> NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	1.0299191513466193E-4	5.1495957567330964E-5	5.1495957567330964E-5	no	0.09999999999999998	0	0	2	0.15886175218462917
	ap	http://dbpedia.org/ontology/spouse	gruffydd ap llywelyn	1	gruffydd <adj> llywelyn	NNP NNP NNP	NNP <adj> NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	5.1495957567330964E-5	5.1495957567330964E-5	5.1495957567330964E-5	ap	0.09999999999999998	0	0	2	0.15886175218462917
	hu	http://dbpedia.org/ontology/spouse	hu lancheng	1	<adj> lancheng	NNP NNP	<adj> NN	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	1.544878727019929E-4	5.1495957567330964E-5	5.1495957567330964E-5	hu	0.18181818181818177	1	0	1	0.15886175218462917
	2nd	http://dbpedia.org/ontology/spouse	william marshal, 2nd earl of pembroke	1	william marshal, <adj> earl of pembroke	NNP NNP , JJ NNP IN NNP	NNP NNP , <adj> NNP IN NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.0032957412843091817	5.1495957567330964E-5	5.1495957567330964E-5	2nd	0.08108108108108103	0	0	3	0.15886175218462917
	i	http://dbpedia.org/ontology/spouse	alexander i of serbia	1	alexander <adj> of serb<adj>a	NNP NNP IN NNP	NNP <adj> IN NNP <adj> DT	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.012307533858592101	5.1495957567330964E-5	5.1495957567330964E-5	i	0.04761904761904767	0	0	2	0.15886175218462917
	xiv	http://dbpedia.org/ontology/spouse	charles xiv john of sweden	1	charles <adj> john of sweden	NNP NNP NNP IN NNP	NNP <adj> NNP IN NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	2.0598383026932386E-4	5.1495957567330964E-5	5.1495957567330964E-5	xiv	0.11538461538461542	0	0	2	0.15886175218462917
	great	http://dbpedia.org/ontology/spouse	cnut the great	1	cnut the <adj>	NNP DT NNP	VB DT <adj>	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	8.239353210772954E-4	5.1495957567330964E-5	5.1495957567330964E-5	eat	0.3571428571428571	0	1	3	0.15886175218462917
	roman	http://dbpedia.org/ontology/spouse	roman polanski	2	<adj> polanski	NNP NNP	<adj> NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.0026777897935012103	1.0299191513466193E-4	1.0299191513466193E-4	man	0.3571428571428571	1	0	1	0.15886175218462917
	long	http://dbpedia.org/ontology/spouse	blanche long	1	blanche <adj>	NNP NNP	NNP <adj>	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	3.089757454039858E-4	5.1495957567330964E-5	5.1495957567330964E-5	ong	0.33333333333333337	0	1	2	0.15886175218462917
	crown	http://dbpedia.org/ontology/spouse	danilo, crown prince of montenegro	1	danilo, <adj> prince of montenegro	NNP , NNP NNP IN NNP	NNP , <adj> NNP IN NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.0011329110664812813	5.1495957567330964E-5	5.1495957567330964E-5	own	0.1470588235294118	0	0	2	0.15886175218462917
	keener	http://dbpedia.org/ontology/spouse	catherine keener	1	catherine <adj>	NNP NNP	NNP <adj>	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	5.1495957567330964E-5	5.1495957567330964E-5	5.1495957567330964E-5	ner	0.375	0	1	2	0.15886175218462917
	lily	http://dbpedia.org/ontology/spouse	lily schreyer	1	<adj> schreyer	NNP NNP	<adj> NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	1.544878727019929E-4	5.1495957567330964E-5	5.1495957567330964E-5	ily	0.3076923076923077	1	0	1	0.15886175218462917
	bok	http://dbpedia.org/ontology/spouse	sissela bok	1	sissela <adj>	NNP NNP	NNP <adj>	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	1.0299191513466193E-4	5.1495957567330964E-5	5.1495957567330964E-5	bok	0.2727272727272727	0	1	2	0.15886175218462917
	viii	http://dbpedia.org/ontology/spouse	christian viii of denmark	2	christian <adj> of denmark	NNP NNP IN NNP	NNP <adj> IN NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	9.784231937792884E-4	1.0299191513466193E-4	1.0299191513466193E-4	iii	0.16000000000000003	0	0	2	0.15886175218462917
	doris	http://dbpedia.org/ontology/spouse	doris f. fisher	1	<adj> f. fisher	NNP NNP NNP	<adj> NNP NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	4.634636181059787E-4	5.1495957567330964E-5	5.1495957567330964E-5	ris	0.33333333333333337	1	0	1	0.15886175218462917
	iv	http://dbpedia.org/ontology/spouse	gustav iv adolf of sweden	1	gustav <adj> adolf of sweden	NNP NNP NNP IN NNP	NNP <adj> NNP IN NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.0033472372418765126	5.1495957567330964E-5	5.1495957567330964E-5	iv	0.07999999999999996	0	0	2	0.15886175218462917
	great	http://dbpedia.org/ontology/spouse	catherine the great	2	catherine the <adj>	NNP DT NNP	NNP DT <adj>	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	8.239353210772954E-4	1.0299191513466193E-4	1.0299191513466193E-4	eat	0.26315789473684215	0	1	3	0.15886175218462917
	young	http://dbpedia.org/ontology/spouse	sean young	1	sean <adj>	NNP NNP	NNP <adj>	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	5.664555332406407E-4	5.1495957567330964E-5	5.1495957567330964E-5	ung	0.5	0	1	2	0.15886175218462917
	crump	http://dbpedia.org/ontology/spouse	barry crump	1	barry <adj>	NNP NNP	NNP <adj>	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	5.1495957567330964E-5	5.1495957567330964E-5	5.1495957567330964E-5	ump	0.4545454545454546	0	1	2	0.15886175218462917
	tico	http://dbpedia.org/ontology/spouse	tico torres	1	<adj> torres	NNP NNP	<adj> NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	5.1495957567330964E-5	5.1495957567330964E-5	5.1495957567330964E-5	ico	0.36363636363636365	1	0	1	0.15886175218462917
	fell	http://dbpedia.org/ontology/spouse	margaret fell	1	margaret <adj>	NNP VBD	NNP <adj>	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	1.0299191513466193E-4	5.1495957567330964E-5	5.1495957567330964E-5	ell	0.3076923076923077	0	1	2	0.15886175218462917
	hyer	http://dbpedia.org/ontology/spouse	martha hyer	1	martha <adj>	NNP NNP	NNP <adj>	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	5.1495957567330964E-5	5.1495957567330964E-5	5.1495957567330964E-5	yer	0.36363636363636365	0	1	2	0.15886175218462917
	max	http://dbpedia.org/ontology/spouse	max schreck	1	<adj> schreck	NNP NNP	<adj> NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	5.149595756733096E-4	5.1495957567330964E-5	5.1495957567330964E-5	max	0.2727272727272727	1	0	1	0.15886175218462917
	hold	http://dbpedia.org/ontology/spouse	marianne hold	1	marianne <adj>	NNP VBP	NNP <adj>	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	5.1495957567330964E-5	5.1495957567330964E-5	5.1495957567330964E-5	old	0.3076923076923077	0	1	2	0.15886175218462917
	birth	http://dbpedia.org/ontology/spouse	name at birth	50	name at <adj>	NN IN NN	VB IN <adj>	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.002574797878366548	0.002574797878366548	0.002574797878366548	rth	0.3846153846153846	0	1	3	0.15886175218462917
	christian	http://dbpedia.org/ontology/spouse	eckhard christian	1	eckhard <adj>	NNP NNP	NNP <adj>	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.0016993665997219218	5.1495957567330964E-5	5.1495957567330964E-5	ian	0.5294117647058824	0	1	2	0.15886175218462917
	li	http://dbpedia.org/ontology/spouse	li yapeng	1	<adj> yapeng	NNP NNP	<adj> NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	2.574797878366548E-4	5.1495957567330964E-5	5.1495957567330964E-5	li	0.2222222222222222	1	0	1	0.15886175218462917
	philippine	http://dbpedia.org/ontology/spouse	philippine welser	1	<adj> welser	NNP NNP	<adj> NN	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	1.544878727019929E-4	5.1495957567330964E-5	5.1495957567330964E-5	ine	0.5882352941176471	1	0	1	0.15886175218462917
